abang	B-I-LOC
.	B-O
url	B-O

user	B-O
cianjur	B-B-LOC
bandung	B-B-LOC
malingping	B-B-LOC
cianjur	B-B-LOC
jakarta	B-B-LOC
(	B-O
karet	B-B-LOC
tengsin	B-I-LOC
)	B-O
balikpapan	B-B-LOC
jakarta	B-B-LOC
(	B-O
jagakarsa	B-B-LOC
)	B-O
bandar	B-B-LOC
lampung	B-I-LOC
(	B-O
pahoman	B-B-LOC
)	B-O
balikpapan	B-B-LOC
jakarta	B-B-LOC

user	B-O
info	B-O
loker	B-O
untuk	B-O
ditempatkan	B-O
di	O
jakarta	B-O	B-B-LOC
pusat	B-I-LOC
,	B-O
karet	B-B-LOC
tengsin	B-I-LOC
.	B-O
silahkan	B-O
hubungi	B-O
nomer	B-O
yang	B-O
tertera	B-O
.	B-O
hashtag	B-O
url	B-O

penegakan	B-O
protokol	O
kesehatan	B-O
di	B-O
city	B-B-LOC
walk	B-I-LOC
tanah	O
abang	B-I-LOC
oleh	B-O
tiga	B-O
pilar	B-O
jakarta	B-B-LOC
pusat	B-I-LOC
babinsa	B-O
koramil	B-O
05/ta	B-O
bersinergi	B-O
dengan	B-O
tiga	B-O
pilar	B-O
kelurahan	B-B-LOC
karet	B-I-LOC
tengsin	B-I-LOC
melaksanakan	B-O
penegakan	B-O
disiplin	B-O
mematuhi	B-O
protokol…	B-O
url	B-O

njir	B-O
lost	B-O
in	B-O
grogol	B-B-LOC
👏	B-O
summer	B-O
in	B-O
shy	B-O
rubber	B-O
(	B-O
karet	B-B-LOC
tengsin	B-I-LOC
)	B-O

user	B-O
user	B-O
karet	B-B-LOC
tengsin	B-I-LOC
tuh	B-O
pasti	B-O
tengsinnya	B-O
karena	B-O
kalah	B-O
cakep	B-O
sama	B-O
kalian	B-O
.	B-O

pelda	B-O
basuki	B-O
pantau	B-O
pendataan	B-O
warga	B-O
pendatang	B-O
di	B-O
karet	B-B-LOC
tengsin	B-I-LOC
jakarta	B-B-LOC
kecamatan	B-B-LOC
tanah	B-I-LOC
abang	B-I-LOC
melakukan	B-O
pendataan	O
pada	B-O
sejumlah	B-O
warga	B-O
pendatang	B-O
,	B-O
terutama	B-O
kepada	B-O
warga	O
yang	O
berdomisili	O
sementara	B-O
(	B-O
kost	B-O
,	B-O
ngontrak	B-O
)	B-O
di…	O
url	B-O

gua	B-O
balek	B-O
hiatuz	B-O
ingin	B-O
melihat	B-O
wajah	B-O
fhidoottttt	B-O
yang	B-O
lebar	B-O
kek	B-O
karet	B-O
tengsin	B-O
user	B-O
user	B-O

user	B-O
user	B-O
underpass	B-O
sudirman	B-B-LOC
yang	B-O
mo	B-O
ke	B-O
karet	B-B-LOC
tengsin.dari	B-I-LOC
manggarai	B-B-LOC
.	B-O

[	B-O
hoaks	B-O
atau	B-O
fakta	B-O
]	B-O
:	B-O
puluhan	B-O
tunawiswa	B-O
sengaja	B-O
ditampung	B-O
di	B-O
gor	B-B-LOC
karet	B-I-LOC
tengsin	B-I-LOC
untuk	B-O
pencitraan	B-O
anies	B-O
.	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
url	B-O

pak	B-O
user	B-O
user	B-O
pesepeda	B-O
mohon	B-O
diwajibkan	B-O
memasang	B-O
lampu	B-O
.	B-O
klo	B-O
malam	B-O
bahaya	B-O
krn	B-O
tidak	B-O
kelihatan	B-O
khususnya	B-O
di	B-O
jln	B-O
tanpa	B-O
jalur	B-O
khusus	B-O
sepeda	B-O
.	B-O
lokasi	B-O
:	B-O
jl	B-B-LOC
.	O
karet	B-I-LOC
pasar	B-I-LOC
baru	B-I-LOC
barat	B-I-LOC
,	B-O
karet	B-B-LOC
tengsin	B-I-LOC
,	B-O
tanahabang	B-B-LOC
.	B-O
url	B-O

jual	B-O
pasir	B-O
putih	B-O
bangka	B-O
di	B-O
karet	B-B-LOC
tengsin	B-I-LOC
hub	B-O
081294088800	B-O
url	B-O

takutnya	B-O
dia	B-O
kabur	B-O
dan	B-O
main	B-O
di	B-O
sekitar	B-O
daerah	B-O
bendungan	B-B-LOC
hilir	B-I-LOC
,	B-O
pejompongan	B-B-LOC
,	B-O
karet	B-B-LOC
tengsin	B-I-LOC
,	B-O
sudirman	B-B-LOC
dan	B-O
kawasan-kawasan	B-O
sekitarnya	B-O
.	B-O
buat	B-O
yang	B-O
berdomisili	B-O
di	B-O
daerah	B-O
tsb	O
atau	B-O
sekitarnya	O
boleh	O
tolong	O
dibantu	B-O
juga	B-O
.	B-O
terima	B-O
kasih	B-O
🙏🏼	B-O

user	B-O
user	B-O
user	B-O
user	B-O
lokasi	O
:	B-O
karet	B-B-LOC
pasar	B-B-LOC
baru	B-I-LOC
barat	B-I-LOC
7	B-I-LOC
kelurahan	B-B-LOC
karet	B-I-LOC
tengsin	B-I-LOC
.	B-O
url	B-O

user	B-O
selamat	B-O
pagi	B-O
,	B-O
untuk	B-O
stasiun	B-O
terdekat	B-O
dari	B-O
bni	B-O
jl	B-B-LOC
.	B-I-LOC
jend	B-I-LOC
.	B-I-LOC
sudirman	B-I-LOC
,	B-O
karet	B-B-LOC
tengsin	B-I-LOC
,	B-O
tanahabang	B-B-LOC
,	B-O
kota	B-B-LOC
jakarta	B-I-LOC
pusat	B-I-LOC
,	B-O
silakan	B-O
naik	B-O
krl	O
tujuan	B-O
akhir	B-O
angke	B-B-LOC
/	B-O
jatinegara	B-B-LOC
di	B-O
stasiun	B-B-LOC
manggarai	B-I-LOC
,	B-O
kemudian	B-O
turun	B-O
di	B-O
stasiun	B-B-LOC
karet	B-I-LOC
.	B-O
tks	B-O

tunawisma	B-O
atau	B-O
pmks	B-O
yang	B-O
merupakan	B-O
hasil	B-O
penjangkauan	B-O
satgas	B-O
p3s	B-O
dan	B-O
satpol	B-O
pp	B-O
,	B-O
selama	B-O
ramadhan	B-O
dan	B-O
masa	B-O
psbb	B-O
(	B-O
pembatasan	B-O
sosial	B-O
berskala	B-O
besar	B-O
)	B-O
untuk	B-O
sementara	B-O
akan	B-B-LOC
ditampung	B-O
di	B-O
gor	B-B-LOC
karet	B-I-LOC
tengsin	B-I-LOC
,	B-O
jakpus	B-B-LOC
.	B-O
📷user	B-O
hashtag	B-O
url	B-O

user	B-O
jauh	B-O
ga	B-O
sihkalo	B-O
dari	B-O
stasiun	B-B-LOC
kebayoran	B-I-LOC
?	B-O

the	B-B-LOC
boarding	B-I-LOC
house	B-I-LOC
jl	B-B-LOC
haji	B-I-LOC
saikin	B-I-LOC
no	B-I-LOC
22-23	B-I-LOC
rt	B-B-LOC
14	B-I-LOC
rw	B-B-LOC
08	B-I-LOC
pondok	B-O	B-B-LOC
pinang	B-I-LOC
,	B-O
kebayoran	B-B-LOC
lama	B-I-LOC
0817886234	B-O
url	B-O

user	B-O
jakarta	B-B-LOC
kota	B-I-LOC
tangguh	B-O
.	B-O
salam	B-O
dr	B-O
anak	B-O
betawie	B-O
kebayoran	B-B-LOC
bang	B-O
user	B-O
🙏	B-O

ka	B-O
225	B-O
was	B-O
intended	B-O
to	B-O
pass	B-O
ka	B-O
220	B-O
patas	B-O
from	B-O
kebayoran	B-B-LOC
to	B-O
merak	B-B-LOC
.	B-O
that	B-O
meant	B-O
ka	B-O
220	B-O
patas	B-O
at	B-O
kebayoran	B-B-LOC
station	B-I-LOC
received	B-O
lower	B-O
priority	B-O
for	B-O
departure	B-O
.	B-O
djamhari	B-O
,	B-O
the	B-O
sudimara	B-O
stationmaster	B-O
,	B-O
ordered	B-O
ka	B-O
225	B-O
's	B-O
engineer	B-O
to	B-O
move	B-O
his	B-O
train	B-O
to	B-O
the	B-O
first	B-O
lane	B-O
.	B-O

user	B-O
hermansyah	B-O
bgt	B-O
oke	B-O
gapapa	B-O
jaebeom	B-O
rasa	B-O
anak	B-O
kebayoran	B-B-LOC
😭👌🏻	B-O

kegiatan	B-O
pemasangan	B-O
besi	B-O
bigisting	B-O
pengalian	B-O
saluran	B-O
dan	B-O
pemasangan	B-O
uditc	B-O
jl	B-B-LOC
h.	B-I-LOC
saikin	B-I-LOC
kel	B-B-LOC
ponpin	B-I-LOC
kec	B-B-LOC
kebayoran	B-I-LOC
lama	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
url	B-O

user	B-O
hujan	B-O
di	B-O
jalan	B-B-LOC
ciputat	B-I-LOC
raya	B-I-LOC
,	B-O
kebayoran	B-B-LOC
lama	B-I-LOC
bungur	B-I-LOC
,	B-O
hati	B-O
hati	B-O
yang	B-O
melintas	B-O
.	B-O
url	B-O

pac	B-O
kebayoran	B-B-LOC
baru	B-I-LOC
bergerak	B-O
mobil	B-O
ambulan	B-O
pdi	B-O
perjuangan	B-O
siap	B-O
mengantar	B-O
jenazah	B-O
warga	B-O
kramat	B-B-LOC
pela	B-I-LOC
k	B-O
kampung	B-O
halamannya	B-O
tegal	B-B-LOC
url	B-O

beda	B-O
ya	B-O
sis	B-O
kemayoran	B-B-LOC
sama	B-O
kebayoran	B-B-LOC
,	B-O
user	B-O
url	B-O

berangkat	B-O
pondok	B-B-LOC
ranji	B-I-LOC
menuju	B-O
kebayoran	B-B-LOC
,	B-O
krl	B-O
kerasa	B-O
miring	B-O
,	B-O
seperti	B-O
biasanya	B-O
karena	B-O
sedang	B-O
berbelok	B-O
tajam	B-O
di	B-O
tikungan	B-O
spot	B-O
tragedi	B-O
bintaro	B-B-LOC
itu	B-O
.	B-O
pas	B-O
mau	B-O
menikung	B-O
sekali	B-O
lagi	B-O
sebelum	B-O
lewat	B-O
flyover	B-O
dan	B-O
lurus	B-O
ke	B-O
kebayoran	B-B-LOC
,	B-O
ada	B-O
yang	B-O
ngetok	B-O
3	B-O
kali	B-O
di	B-O
kaca	B-O
jendela	B-O
belakang	B-O
gw	B-O
duduk	B-O

gaisss	B-O
,	B-O
ada	B-O
yang	B-O
tau	B-O
ga	B-O
ya	B-O
,	B-O
kalo	B-O
dari	B-O
stasiun	B-B-LOC
kebayoran	B-I-LOC
ke	B-O
halte	B-B-LOC
pasar	B-I-LOC
kebayoran	B-I-LOC
lama	B-O
tuh	B-O
jalannya	B-O
jauh	B-O
ga	B-O
sih	B-O
?	B-O
help	B-O
meh	B-O

user	B-O
user	B-O
selamat	B-O
pagi	B-O
.	B-O
rute	B-O
9e	B-O
:	B-O
kebayoran	B-B-LOC
lama	B-I-LOC
-	B-O
jelambar	B-B-LOC
beroperasi	B-O
hanya	B-O
di	B-O
hari	B-O
kerja	B-O
mulai	B-O
pukul	B-O
05:00	B-O
-	B-O
09:00	B-O
wib	B-O
dan	B-O
beroperasi	B-O
kembali	B-O
pukul	B-O
16:00	B-O
-	B-O
21:00	B-O
wib	B-O
.	B-O
terima	B-O
kasih	B-O
^sj	B-O

pijat	B-O
dadakan	B-O
jadi	B-O
kalau	B-O
ada	B-O
tukang	B-O
pijat	B-O
nawarin	B-O
pijat	B-O
maaf	B-O
ya	B-O
dah	B-O
ada	B-O
kok	B-O
user	B-O
user	B-O
user	B-O
user	B-O
diwarung	B-O
wj	B-O
kebayoran	B-B-LOC
url	B-O

ormas	B-O
pemuda	B-O
pancasila	B-O
kel.keb	B-B-LOC
lama	B-I-LOC
selatan	B-I-LOC
menolak	B-O
keras	B-O
demo	B-O
anarkis	B-O
dan	B-O
mendukung	B-O
tni	B-O
polri	O
dalam	B-O
menjaga	B-O
nkri	B-O
.	B-O
url	B-O

kapolsek	B-B-LOC
kebayoran	B-I-LOC
lama	B-O	B-I-LOC
kompol	B-O
indra	B-O
ranudikarta	B-O
16/10/20	B-O
telah	B-O
melaksanakan	B-O
pengecekkan	B-O
pengamanan	B-O
dan	O
penyekatan	B-O
unjuk	B-O
rasa	O
oleh	B-O
elemen	B-O
ormas/buruh/mahasiswa	B-O
yang	O
mengarah	O
ke	O
istana	B-B-LOC
negara	B-I-LOC
di	B-O
stasiun	B-B-LOC
kereta	B-I-LOC
api	B-I-LOC
kebayoran	B-B-LOC
lama	B-I-LOC
jl	B-B-LOC
.	B-I-LOC
masjid	B-I-LOC
al	B-I-LOC
huda	B-I-LOC
rt.05/01	B-B-LOC
kel	B-B-LOC
.	B-I-LOC
keb	B-I-LOC
lama	B-I-LOC
utara	B-I-LOC
url	B-O

aipda	B-O
thoha	B-O
bhabinkamtibmas	B-O
kelurahan	B-B-LOC
grogol	B-I-LOC
selatan	B-I-LOC
bersama	B-O
3	B-O
pilar	B-O
melaksanakan	B-O
pengamanan	B-O
dan	B-O
monitoring	B-O
kegiatan	B-O
pendistribusian	B-O
bansos	B-O
dari	B-O
dinas	B-O
sosial	B-O
pemprov	B-O
dki	B-B-LOC
jakarta	B-I-LOC
tahap	B-O
viii	B-O
yang	B-O
dibagikan	B-O
ke	B-O
warga	B-O
dalam	B-O
rangka	B-O
percepatan	B-O
penanganan	B-O
covid	B-O
19.	B-O
url	B-O

user	B-O
dajjal	B-O
kebayoran	B-B-LOC

produsen	B-O
brownies	B-O
panggang	B-O
bandung	B-O
bisa	B-O
di	B-O
kirim	B-O
ke	B-O
kebayoran	B-B-LOC
lama	B-I-LOC
,	B-O
jakarta	B-B-LOC
selatan	B-I-LOC
url	B-O

donasi	B-O
buku	B-O
bisa	B-O
dikirimkan	B-O
ke	B-O
alamat	B-O
:	B-O
volunteer	B-B-LOC
hub	B-I-LOC
jakarta	B-B-LOC
-	B-O
jalan	B-B-LOC
panglima	B-I-LOC
polim	B-I-LOC
v	B-I-LOC
no	B-I-LOC
.	B-I-LOC
60	B-I-LOC
,	B-O
melawai	B-B-LOC
,	B-O
kebayoran	B-B-LOC
baru	B-I-LOC
,	B-O
jakarta	B-B-LOC
selatan	B-I-LOC
(	B-O
contact	B-O
person	B-O
:	B-O
08119777140	B-O
)	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O
hashtag	B-O

ngetap	B-O
di	B-O
stasiun	B-B-LOC
kebayoran	B-I-LOC
cm	B-O
numpang	B-O
ke	B-O
telolet	B-O
doang	B-O
,	B-O
abis	B-O
ntu	B-O
keluar	B-O
lagi	B-O
.	B-O
😅	B-O

booking	B-O
now🔈🔉🔊	B-O
user	B-O
user	B-O
user	B-O
jakarta	B-B-LOC
✅bekasi	B-I-LOC
18-21	B-O
okt	B-O
✅bsd	B-O
21-23	B-O
✅tendean	B-B-LOC
26-27	B-O
✅tebet	B-B-LOC
27-28	B-O
✅kelapa	B-B-LOC
gading	B-I-LOC
28-30	B-O
url	B-O

user	B-O
hai	B-O
kak	B-O
ulfa	B-O
,	B-O
untuk	B-O
area	B-O
jakarta	B-B-LOC
utara	B-I-LOC
pada	B-O
hari	B-O
minggu	B-O
baiknya	B-O
transaksi	B-O
di	B-O
perwakilan	B-O
kelapa	B-B-LOC
gading	B-I-LOC
jl	B-B-LOC
.	B-I-LOC
boulevard	B-I-LOC
raya	B-I-LOC
,	B-O
blok	B-B-LOC
la6	B-I-LOC
no	B-I-LOC
.	B-I-LOC
15	B-I-LOC
kelapa	B-B-LOC
gading	B-I-LOC
,	B-O
jakarta	B-B-LOC
utara	B-I-LOC
dgn	B-O
jam	B-O
operasional	B-O
08.00	B-O
s/d	B-O
21.00.	B-O
thx	B-O
^tomi	B-O

⚠️	B-O
sekilas	B-O
info	B-O
⚠️	B-O
~	B-O
user	B-O
user	B-O
~	B-O
area	B-O
:	B-O
kelapa	B-B-LOC
gading	B-I-LOC
,	B-O
jakarta	B-B-LOC
utara	B-I-LOC
~	B-O
wa	B-O
:	B-O
0877	B-O
6365	B-O
4250	B-O
verified	B-O
&	B-O
amp	B-O
;	B-O
trusted	B-O
💯	B-O
presented	B-O
by	B-O
:	B-O
(	B-O
birahi	B-O
group	B-O
™	B-O
)	B-O
url	B-O

booking🔈🔉🔊	B-O
user	B-O
user	B-O
user	B-O
jakarta	B-B-LOC
expo	B-I-LOC
:	B-O
bekasi	B-B-LOC
now	B-O
,	B-O
bsd	B-B-LOC
20-22	B-O
,	B-O
cikarang	B-B-LOC
22-24	B-O
,	B-O
tebet	B-B-LOC
26-27	B-O
,	B-O
kelapa	B-B-LOC
gading	B-I-LOC
27-28	B-O
,	B-O
madiun	B-B-LOC
28-31	B-O
okt	B-O
url	B-O

⚠️	B-O
sekilas	B-O
info	B-O
⚠️	B-O
~	B-O
user	B-O
~	B-O
area	B-O
:	B-O
menteng	B-B-LOC
,	B-O
jakarta	B-B-LOC
~	B-I-LOC
expo	B-I-LOC
:	B-O
21-22	B-O
okt	B-O
👉	B-O
kelapa	B-B-LOC
gading	B-I-LOC
~	B-O
dm	B-O
/	B-O
mention	B-O
verified	B-O
&	B-O
amp	B-O
;	B-O
trusted	B-O
💯	B-O
presented	B-O
by	B-O
:	B-O
(	B-O
birahi	B-O
group	B-O
™	B-O
)	B-O
url	B-O

mohon	B-O
bersabar	B-O
untuk	B-O
seluruh	B-O
umat	B-O
kelapa	B-B-LOC
gading	B-I-LOC

baru	B-O
ujan	B-O
sejam	B-O
doang	B-O
padahal	B-O
,	B-O
kelapa	B-B-LOC
gading	B-I-LOC
udah	B-O
ampir	B-O
tenggelam	B-O
aje	B-O
🙄	B-O

user	B-O
mall	B-B-LOC
kelapa	B-I-LOC
gading	B-I-LOC
,	B-O
mall	B-B-LOC
artha	B-I-LOC
gading	B-I-LOC
dan	B-O
mall	B-B-LOC
of	B-I-LOC
indonesia	B-I-LOC
.	B-O

ada	B-O
gak	B-O
sih	B-O
anak	B-O
kelapa	B-B-LOC
gading	B-I-LOC
beli	B-O
album	B-O
gluon	B-O
dapet	B-O
pc	B-O
youngk	B-O
mau	B-O
barter	B-O
ke	B-O
pc	B-O
dowoon	B-O
.	B-O

user	B-O
user	B-O
user	B-O
yup	B-O
.	B-O
pernh	B-O
k	B-O
mnara	B-O
bca	B-B-LOC
kelapa	B-I-LOC
gading	B-I-LOC
,	B-O
yang	B-O
nasabah	B-O
prioritas	B-O
belm	B-O
pernh	B-O
saya	B-O
liat	B-O
yang	B-O
pake	B-O
dasi	B-O
spatu	B-O
pantopel	B-O
🤣🤣	B-O

user	B-O
oiya	B-O
lupa	B-O
ada	B-O
kelapa	B-B-LOC
gading	B-I-LOC
pride	B-O
disini	B-O

user	B-O
jl	B-B-LOC
boulevard	B-I-LOC
barat	B-I-LOC
kelapa	B-B-LOC
gading	B-I-LOC
banjir	B-O
,	B-O
sedan	B-O
tak	B-O
bisa	B-O
melintas	B-O
banjir	B-O
terjadi	B-O
url	B-O

hahahahahaa🤯	B-O
dahlah	B-O
cinere-kelapa	B-B-LOC
gading	B-I-LOC
jauh	B-O
emang	B-O
.	B-O
jadi	B-O
ya	B-O
yaudah	B-O
mau	B-O
gmn	B-O
lg	B-O

jasa	B-O
iklan	B-O
komplek	B-B-LOC
duta	B-I-LOC
melin	B-I-LOC
,	B-O
kelapa	B-B-LOC
gading	B-I-LOC
,	B-O
kwitang	B-B-LOC
,	B-O
keramat	B-B-LOC
raya	B-I-LOC
,	B-O
stasiun	B-B-LOC
gambir	B-I-LOC
#	B-O
hashtag	B-O

user	B-O
aku	B-O
keknya	B-O
ke	B-O
kelapa	B-B-LOC
gading	B-I-LOC

user	B-O
min	B-O
kalo	B-O
mau	B-O
dari	B-O
pgc	B-B-LOC
cililitan	B-I-LOC
ke	B-O
lpdk	B-B-LOC
kelapa	B-I-LOC
gading	B-I-LOC
naik	B-O
jalur	B-O
apa	B-O
ya	B-O
?	B-O

user	B-O
bsk	B-O
gue	B-O
ke	B-O
kelapa	B-B-LOC
gading	B-I-LOC
!	B-O
tp	B-O
ada	B-O
acara	B-O
sih	B-O
gue	B-O
hahaha	B-O

19.02	B-O
situasi	B-O
arus	B-O
lalu	B-O
di	B-O
traffic	B-O
light	B-O
perintis	B-B-LOC
kelapa	B-I-LOC
gading	B-I-LOC
terpantau	B-O
ramai	B-O
lancar	B-O
.	B-O
url	B-O

user	B-O
user	B-O
buka	B-O
toko	B-O
di	B-O
kelapa	B-B-LOC
gading	B-O
bang	B-O

nyoba	B-O
mandiin	B-O
kucing	B-O
di	B-O
emye	B-B-LOC
kelapa	B-B-LOC
gading	B-I-LOC
,	B-O
banyak	B-O
kucing	B-O
yang	B-O
dirawat	B-O
inap	B-O
disana	B-O
.	B-O
gue	B-O
jd	B-O
takut	B-O
kucing	B-O
w	B-O
tbtb	B-O
kena	B-O
virus	B-O
aja	B-O
gt	B-O
,	B-O
mana	B-O
lg	O
masih	B-O
nyusuin	B-O
anaknya	B-O
ditambah	B-O
belom	B-O
vaksin	B-O
hm	B-O

user	B-O
lho	B-O
kan	B-O
ongkirnya	B-O
juga	B-O
ditanggung	B-O
kak	B-O
😋😋😋	B-O

lalu	B-O
dengan	B-O
kemayoran	B-O
kondisi	B-O
kualitas	B-O
udaranya	B-O
fluktuatif	B-O
namun	B-O
cenderung	B-O
sedang	B-O
dgn	B-O
rata2	B-O
konsentrasi	B-O
pm10	B-O
dikisaran	B-O
68	B-O
,	B-O
8	B-O
gram/m3	B-O
.	B-O
yuk	B-O
lebih	B-O
semangat	B-O
untuk	B-O
sama	B-O
sama	B-O
lebih	B-O
peduli	O
pada	B-O
bumi	B-O
kita	B-O
.	B-O
hashtag	B-O
hashtag	B-O
url	B-O

kalo	B-O
ada	B-O
yang	B-O
mau	B-O
ngajak	B-O
main	B-O
,	B-O
pintu	B-O
rumah	B-O
gue	B-O
kebuka	B-O
lebar2	B-O
kok	B-O
.	B-O
kalian	B-O
tinggal	B-O
dateng	B-O
aja	B-O
,	B-O
trus	B-O
minta	B-O
izin	B-O
,	B-O
jangan	B-O
nyuruh	B-O
nunggu	B-O
depan	B-O
gang	B-O
karna	B-O
gue	B-O
bukan	B-O
cewe2	B-O
yang	B-O
berdiri	B-O
dipinggiran	B-O
jalan	B-O
kemayoran	B-O
(	B-O
:	B-O

user	B-O
pengen	B-O
dimsum	B-O
kemayoran	B-O
😂👍🏻	B-O

baru	B-O
saja	B-O
mengirim	B-O
foto	B-O
@	B-O
mgk	B-B-LOC
kemayoran	B-I-LOC
url	B-O

im	B-O
here	B-O
babe	B-O
mash	B-O
ad	B-O
slot	B-O
kosng	B-O
jam	B-O
8	B-O
malam😍😘	B-O
url	B-O

user	B-O
user	B-O
penampakan	B-O
stasiun	B-B-LOC
kemayoran	B-I-LOC
sebelum	B-O
musola	B-O
dibanguj	B-O

user	B-O
skrg	B-O
dimana	B-O
dah	B-O
?	B-O
dulu	B-O
km	B-O
pesen	B-O
pake	B-O
gojek/grab	B-O
yang	B-O
di	B-O
daerah	B-O
kemayoran	B-B-LOC
bukan	B-O
?	B-O

rs	B-O	B-B-LOC
keluarga	B-I-LOC
mitra	B-I-LOC
kemayoran	B-B-LOC
sangat	B-O
mengecewakan	B-O
,	B-O
harga	B-O
mahal	B-O
pelayanan	B-O
setara	B-O
puskesmas	B-O
bahkan	B-O
dibawsh	B-O
grade	B-O
itu	B-O
.	B-O
tlg	B-O
bagi	B-O
teman2	B-O
yang	B-O
sakit	B-O
jangan	B-O
pergi	B-O
ke	B-O
rumah	B-O
sakit	B-O
itu	B-O
.	B-O
bahkan	B-O
dokter2	B-O
nya	B-O
tidak	B-O
profesional	B-O
dan	B-O
tidak	B-O
bertanggung	B-O
jawab	B-O

pertandingan	B-O
bulutangkis	B-O
ini	B-O
diadakan	B-O
juga	B-O
dalam	B-O
rangka	B-O
memperingati	B-O
hut	B-O
tni	B-O
yang	B-O
ke-75	B-O
sekaligus	B-O
memberi	B-O
support	B-O
moril	B-O
kepada	B-O
para	B-O
nakes	B-O
di	B-O
rs	B-O
darurat	B-O
covid	B-O
wisma	B-B-LOC
atlit	B-I-LOC
kemayoran	B-B-LOC
,	B-O

user	B-O
siappppp	B-O
kakkk	B-O
!	B-O
forza	B-O
milaaaannnn	B-O
❤🖤	B-O
gengs	B-O
10	B-O
porsi	B-O
5	B-O
nya	B-O
dari	O
kak	B-O
mouldie	B-O
!	B-O
gaaassssss	B-O

user	B-O
user	B-O
nu	B-O
mana	B-O
nu	B-O
gagah	B-O
kang	B-O
?	B-O
jalmi	B-O
na	B-O
atawa	B-O
kompor	B-O
na	B-O
?	B-O
hahaha	B-O

jajaran	B-O
pom	B-O
tni	B-O
ikut	B-O
menyelidiki	B-O
rentetan	B-O
kejadian	B-O
di	B-O
kemayoran	B-B-LOC
,	B-O
jakarta	B-B-LOC
pusat	B-I-LOC
,	B-O

user	B-O
hehehe	B-O
kalo	B-O
lagi	B-O
di	B-O
jakpus	B-B-LOC
dan	B-O
sekitarnya	B-O
,	B-O
boleh	B-O
kak	B-O
order	B-O
.	B-O
kita	B-O
open	B-O
tiap	B-O
hari	B-O
kecuali	B-O
senin	B-O
🙏🏽	B-O

badan	B-O
kalian	B-O
pegel2	B-O
yuk	B-O
pijitin	B-O
seluruh	B-O
badan	B-O
ny	B-O
supaya	B-O
rilex	B-O
daerah	B-O
jatinegara	B-B-LOC
jakartatimur🤗😘😍🥰pulng	B-B-LOC
kerja	B-O
mampir	B-O
yuk	B-O
keroom	B-O
ku	B-O
yuk	B-O
pijat	B-O
relaksasi	B-O
y	B-O
💋❤	B-O
,	B-O
400	B-O
4	B-O
jam	B-O
full	B-O
service	B-O
anal+maasage	B-O
,	B-O
550	B-O
golden	B-O
shower	B-O
plus	B-O
massage	B-O
url	B-O

user	B-O
sebenarnya	B-O
,	B-O
tak	B-O
ada	B-O
bukti	B-O
sahih	B-O
sejak	B-O
kapan	B-O
tradisi	B-O
palang	B-O
pintu	B-O
bermula	B-O
.	B-O
akan	O
tetapi	B-O
,	B-O
tokoh	B-O
betawi	B-O
,	B-O
pitung	B-O
(	B-O
1874-1903	B-O
)	B-O
ternyata	B-O
telah	B-O
menjalani	B-O
tradisi	B-O
ini	B-O
saat	B-O
hendak	B-O
memperistri	B-O
aisyah	B-O
,	B-O
yang	B-O
merupakan	B-O
putri	B-O
jawara	B-O
berjuluk	B-O
'macan	B-O
kemayoran	B-O
'	B-O
,	B-O
murtadho	B-O
url	B-O

jajaran	B-O
pom	B-O
tni	B-O
ikut	B-O
menyelidiki	B-O
rentetan	B-O
kejadian	B-O
di	B-O
kemayoran	B-B-LOC
,	B-O
jakarta	B-B-LOC
pusat	B-I-LOC
,	B-O

just	B-O
posted	B-O
a	B-O
photo	B-O
@	B-O
kemayoran-jakartapusat	B-B-LOC
url	B-O

user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
user	B-O
hasil	B-O
mangkal	B-O
pinggir	B-O
kemayoran	B-B-LOC
url	B-O

kata	B-O
si	B-O
babang	B-O
nasgor	B-O
,	B-O
kalau	B-O
hari	B-O
ini	B-O
ac	B-O
milan	B-O
menang	B-O
lawan	B-O
inter	B-O
,	B-O
besok	B-O
dia	B-O
mau	B-O
giveaway	B-O
5	B-O
porsi	B-O
nasgor	B-O
tiarbah	B-O
untuk	B-O
yang	B-O
tebakan	B-O
skornya	B-O
benar	B-O
atau	B-O
mendekati	B-O
benar	B-O
.	B-O
tapi	B-O
kalo	B-O
ac	B-O
milan	B-O
menang	B-O
ya	B-O
,	B-O
kalo	B-O
engga	B-O
boro-boro	B-O
dia	B-O
mau	B-O
giveaway	B-O
,	B-O
pasti	B-O
bete	B-O
seharian	B-O
🙊	B-O

user	B-O
dari	B-O
ciledug	B-B-LOC
ke	B-O
lebak	B-B-LOC
bulus	B-I-LOC
,	B-O
semoga	B-O
kamu	B-O
ngejedug	B-O
ya	B-O
roh	B-O
halus	B-O

user	B-O
min	B-O
,	B-O
sepanjang	B-O
halte	B-B-LOC
